mix.id,perc.hit,hits,miss,tax.cat,tax.id,taxonomy
 mix-10-B2_S8_L001_R1_001,9.44,63946,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-10-B2_S8_L001_R1_001,9.44,63946,0,-,640628,Poinae
 mix-10-B2_S8_L001_R1_001,9.44,63946,0,G,4544,Poa
 mix-10-B2_S8_L001_R1_001,9.44,63946,63946,S,4545,Poa pratensis
 mix-10-B2_S8_L001_R1_001,1.36,9234,0,-,147367,Oryzoideae
 mix-10-B2_S8_L001_R1_001,1.36,9234,370,-,147380,Oryzeae
 mix-10-B2_S8_L001_R1_001,1.1,7443,255,-,1648021,Oryzinae
 mix-10-B2_S8_L001_R1_001,1.16,7837,342,-,147370,PACMAD clade
 mix-10-B2_S8_L001_R1_001,34.56,234165,837,-,71240,eudicotyledons
 mix-10-B2_S8_L001_R1_001,34.37,232866,0,-,91827,Gunneridae
 mix-10-B2_S8_L001_R1_001,34.37,232866,60903,-,1437201,Pentapetalae
 mix-10-B2_S8_L001_R1_001,17.75,120282,25322,-,71275,rosids
 mix-10-B2_S8_L001_R1_001,9.83,66640,16590,-,91835,fabids
 mix-10-B2_S8_L001_R1_001,2.63,17820,0,O,72025,Fabales
 mix-10-B2_S8_L001_R1_001,2.63,17820,0,F,3803,Fabaceae
 mix-10-B2_S8_L001_R1_001,2.63,17820,1805,-,3814,Papilionoideae
 mix-10-B2_S8_L001_R1_001,2.33,15767,857,O,3744,Rosales
 mix-10-B2_S8_L001_R1_001,1.14,7740,298,O,3646,Malpighiales
 mix-10-B2_S8_L001_R1_001,4,27071,2767,-,91836,malvids
 mix-10-B2_S8_L001_R1_001,1.73,11699,205,O,3699,Brassicales
 mix-10-B2_S8_L001_R1_001,1.53,10392,941,F,3700,Brassicaceae
 mix-10-B2_S8_L001_R1_001,1.28,8674,129,O,41938,Malvales
 mix-10-B2_S8_L001_R1_001,1.01,6834,122,F,3629,Malvaceae
 mix-10-B2_S8_L001_R1_001,7.1,48087,2787,-,71274,asterids
 mix-10-B2_S8_L001_R1_001,5.9,39969,1983,-,91888,lamiids
 mix-10-B2_S8_L001_R1_001,4.99,33835,271,O,4069,Solanales
 mix-10-B2_S8_L001_R1_001,4.87,32982,2098,F,4070,Solanaceae
 mix-10-B2_S8_L001_R1_001,2.66,17993,919,-,424551,Solanoideae
 mix-10-B2_S8_L001_R1_001,1.42,9653,0,-,424574,Solaneae
 mix-10-B2_S8_L001_R1_001,1.42,9653,923,G,4107,Solanum
 mix-10-B2_S8_L001_R1_001,1.1,7421,0,-,424564,Capsiceae
 mix-10-B2_S8_L001_R1_001,1.1,7421,0,G,4071,Capsicum
 mix-10-B2_S8_L001_R1_001,1.1,7421,7421,S,4072,Capsicum annuum
 mix-10-B2_S8_L001_R1_001,1.9,12891,0,-,424554,Nicotianoideae
 mix-10-B2_S8_L001_R1_001,1.9,12891,0,-,424562,Nicotianeae
 mix-10-B2_S8_L001_R1_001,1.9,12891,5726,G,4085,Nicotiana
 mix-10-B2_S8_L001_R1_001,11.54,78195,0,-,1437180,Acrogymnospermae
 mix-10-B2_S8_L001_R1_001,11.54,78195,0,-,3313,Pinidae
 mix-10-B2_S8_L001_R1_001,11.54,78195,0,O,1446380,Pinales
 mix-10-B2_S8_L001_R1_001,11.54,78195,4554,F,3318,Pinaceae
 mix-10-B2_S8_L001_R1_001,8.96,60716,4766,G,3337,Pinus
 mix-10-B2_S8_L001_R1_001,4.96,33596,0,-,139272,Strobus
 mix-10-B2_S8_L001_R1_001,4.96,33596,33596,S,3343,Pinus lambertiana
 mix-10-B2_S8_L001_R1_001,3.3,22354,0,-,139271,Pinus
 mix-10-B2_S8_L001_R1_001,3.3,22354,22354,S,3352,Pinus taeda
 mix-10-B2_S8_L001_R1_001,1.91,12925,0,G,3328,Picea
 mix-10-B2_S8_L001_R1_001,1.91,12925,12925,S,3330,Picea glauca
 mix-10-B2_S8_L001_R2_001,99.98,677469,0,-,1,root
 mix-10-B2_S8_L001_R2_001,99.98,677469,0,-,131567,cellular organisms
 mix-10-B2_S8_L001_R2_001,99.98,677469,183,D,2759,Eukaryota
 mix-10-B2_S8_L001_R2_001,99.95,677265,2628,K,33090,Viridiplantae
 mix-10-B2_S8_L001_R2_001,99.47,673996,145,P,35493,Streptophyta
 mix-10-B2_S8_L001_R2_001,99.44,673824,0,-,131221,Streptophytina
 mix-10-B2_S8_L001_R2_001,99.44,673824,84,-,3193,Embryophyta
 mix-10-B2_S8_L001_R2_001,99.43,673729,148,-,58023,Tracheophyta
 mix-10-B2_S8_L001_R2_001,99.4,673557,0,-,78536,Euphyllophyta
 mix-10-B2_S8_L001_R2_001,99.4,673557,61372,-,58024,Spermatophyta
 mix-10-B2_S8_L001_R2_001,78.49,531865,373,-,3398,Magnoliophyta
 mix-10-B2_S8_L001_R2_001,78.42,531380,57561,-,1437183,Mesangiospermae
 mix-10-B2_S8_L001_R2_001,35.01,237233,206,C,4447,Liliopsida
 mix-10-B2_S8_L001_R2_001,34.95,236843,378,-,1437197,Petrosaviidae
 mix-10-B2_S8_L001_R2_001,34.83,235994,1911,-,4734,commelinids
 mix-10-B2_S8_L001_R2_001,34.18,231596,0,O,38820,Poales
 mix-10-B2_S8_L001_R2_001,34.18,231596,7124,F,4479,Poaceae
 mix-10-B2_S8_L001_R2_001,31.94,216427,5917,-,359160,BOP clade
 mix-10-B2_S8_L001_R2_001,29.73,201490,7460,-,147368,Pooideae
 mix-10-B2_S8_L001_R2_001,18.96,128462,0,-,1648038,Triticodae
 mix-10-B2_S8_L001_R2_001,18.96,128462,20743,-,147389,Triticeae
 mix-10-B2_S8_L001_R2_001,9.44,63947,0,-,1648017,Hordeinae
 mix-10-B2_S8_L001_R2_001,9.44,63947,6890,G,4512,Hordeum
 mix-10-B2_S8_L001_R2_001,4.72,31964,31964,S,112521,Hordeum pubiflorum
 mix-10-B2_S8_L001_R2_001,3.7,25093,0,S,4513,Hordeum vulgare
 mix-10-B2_S8_L001_R2_001,3.7,25093,25093,-,112509,Hordeum vulgare subsp. vulgare
 mix-10-B2_S8_L001_R2_001,6.46,43772,7442,-,1648030,Triticinae
 mix-10-B2_S8_L001_R2_001,2.88,19492,0,G,4480,Aegilops
 mix-10-B2_S8_L001_R2_001,2.88,19492,19492,S,37682,Aegilops tauschii
 mix-10-B2_S8_L001_R2_001,2.48,16838,177,G,4564,Triticum
 mix-10-B2_S8_L001_R2_001,2.42,16415,16415,S,4572,Triticum urartu
 mix-10-B2_S8_L001_R2_001,8.86,60027,0,-,1648037,Poodae
 mix-10-B2_S8_L001_R2_001,8.86,60027,0,-,147387,Poeae
 mix-10-B2_S8_L001_R2_001,8.86,60027,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-10-B2_S8_L001_R2_001,8.86,60027,0,-,640628,Poinae
 mix-10-B2_S8_L001_R2_001,8.86,60027,0,G,4544,Poa
 mix-10-B2_S8_L001_R2_001,8.86,60027,60027,S,4545,Poa pratensis
 mix-10-B2_S8_L001_R2_001,1.33,9020,0,-,147367,Oryzoideae
 mix-10-B2_S8_L001_R2_001,1.33,9020,346,-,147380,Oryzeae
 mix-10-B2_S8_L001_R2_001,1.08,7297,233,-,1648021,Oryzinae
 mix-10-B2_S8_L001_R2_001,1.19,8045,343,-,147370,PACMAD clade
 mix-10-B2_S8_L001_R2_001,34.91,236586,854,-,71240,eudicotyledons
 mix-10-B2_S8_L001_R2_001,34.72,235267,0,-,91827,Gunneridae
 mix-10-B2_S8_L001_R2_001,34.72,235267,61367,-,1437201,Pentapetalae
 mix-10-B2_S8_L001_R2_001,17.93,121470,25537,-,71275,rosids
 mix-10-B2_S8_L001_R2_001,9.9,67087,16427,-,91835,fabids
 mix-10-B2_S8_L001_R2_001,2.65,17942,0,O,72025,Fabales
 mix-10-B2_S8_L001_R2_001,2.65,17942,0,F,3803,Fabaceae
 mix-10-B2_S8_L001_R2_001,2.65,17942,1778,-,3814,Papilionoideae
 mix-10-B2_S8_L001_R2_001,2.31,15636,832,O,3744,Rosales
 mix-10-B2_S8_L001_R2_001,1.17,7944,317,O,3646,Malpighiales
 mix-10-B2_S8_L001_R2_001,4.06,27520,2775,-,91836,malvids
 mix-10-B2_S8_L001_R2_001,1.76,11928,239,O,3699,Brassicales
 mix-10-B2_S8_L001_R2_001,1.56,10566,997,F,3700,Brassicaceae
 mix-10-B2_S8_L001_R2_001,1.31,8880,154,O,41938,Malvales
 mix-10-B2_S8_L001_R2_001,1.03,6985,111,F,3629,Malvaceae
 mix-10-B2_S8_L001_R2_001,7.19,48724,2773,-,71274,asterids
 mix-10-B2_S8_L001_R2_001,5.98,40537,1970,-,91888,lamiids
 mix-10-B2_S8_L001_R2_001,5.06,34309,297,O,4069,Solanales
 mix-10-B2_S8_L001_R2_001,4.93,33395,2192,F,4070,Solanaceae
 mix-10-B2_S8_L001_R2_001,2.65,17980,931,-,424551,Solanoideae
 mix-10-B2_S8_L001_R2_001,1.42,9641,0,-,424574,Solaneae
 mix-10-B2_S8_L001_R2_001,1.42,9641,901,G,4107,Solanum
 mix-10-B2_S8_L001_R2_001,1.09,7408,0,-,424564,Capsiceae
 mix-10-B2_S8_L001_R2_001,1.09,7408,0,G,4071,Capsicum
 mix-10-B2_S8_L001_R2_001,1.09,7408,7408,S,4072,Capsicum annuum
 mix-10-B2_S8_L001_R2_001,1.95,13223,0,-,424554,Nicotianoideae
 mix-10-B2_S8_L001_R2_001,1.95,13223,0,-,424562,Nicotianeae
 mix-10-B2_S8_L001_R2_001,1.95,13223,5949,G,4085,Nicotiana
 mix-10-B2_S8_L001_R2_001,11.85,80320,0,-,1437180,Acrogymnospermae
 mix-10-B2_S8_L001_R2_001,11.85,80320,0,-,3313,Pinidae
 mix-10-B2_S8_L001_R2_001,11.85,80320,0,O,1446380,Pinales
 mix-10-B2_S8_L001_R2_001,11.85,80320,4538,F,3318,Pinaceae
 mix-10-B2_S8_L001_R2_001,9.19,62304,4719,G,3337,Pinus
 mix-10-B2_S8_L001_R2_001,5.12,34720,0,-,139272,Strobus
 mix-10-B2_S8_L001_R2_001,5.12,34720,34720,S,3343,Pinus lambertiana
 mix-10-B2_S8_L001_R2_001,3.37,22865,0,-,139271,Pinus
 mix-10-B2_S8_L001_R2_001,3.37,22865,22865,S,3352,Pinus taeda
 mix-10-B2_S8_L001_R2_001,1.99,13478,0,G,3328,Picea
 mix-10-B2_S8_L001_R2_001,1.99,13478,13478,S,3330,Picea glauca
 mix-11-C2_S9_L001_R1_001,99.98,1008954,0,-,1,root
 mix-11-C2_S9_L001_R1_001,99.98,1008954,0,-,131567,cellular organisms
 mix-11-C2_S9_L001_R1_001,99.98,1008954,295,D,2759,Eukaryota
 mix-11-C2_S9_L001_R1_001,99.95,1008640,3695,K,33090,Viridiplantae
 mix-11-C2_S9_L001_R1_001,99.5,1004131,153,P,35493,Streptophyta
 mix-11-C2_S9_L001_R1_001,99.48,1003949,0,-,131221,Streptophytina
 mix-11-C2_S9_L001_R1_001,99.48,1003949,103,-,3193,Embryophyta
 mix-11-C2_S9_L001_R1_001,99.47,1003816,205,-,58023,Tracheophyta
 mix-11-C2_S9_L001_R1_001,99.45,1003578,0,-,78536,Euphyllophyta
 mix-11-C2_S9_L001_R1_001,99.45,1003578,88229,-,58024,Spermatophyta
 mix-11-C2_S9_L001_R1_001,79.13,798581,591,-,3398,Magnoliophyta
 mix-11-C2_S9_L001_R1_001,79.06,797850,84414,-,1437183,Mesangiospermae
 mix-11-C2_S9_L001_R1_001,35.87,362000,282,C,4447,Liliopsida
 mix-11-C2_S9_L001_R1_001,35.81,361394,556,-,1437197,Petrosaviidae
 mix-11-C2_S9_L001_R1_001,35.68,360103,2694,-,4734,commelinids
 mix-11-C2_S9_L001_R1_001,35.06,353859,0,O,38820,Poales
 mix-11-C2_S9_L001_R1_001,35.06,353859,9984,F,4479,Poaceae
 mix-11-C2_S9_L001_R1_001,32.95,332556,8356,-,359160,BOP clade
 mix-11-C2_S9_L001_R1_001,30.82,310994,11408,-,147368,Pooideae
 mix-11-C2_S9_L001_R1_001,19.4,195775,0,-,1648038,Triticodae
 mix-11-C2_S9_L001_R1_001,19.4,195775,31945,-,147389,Triticeae
 mix-11-C2_S9_L001_R1_001,9.71,97961,0,-,1648017,Hordeinae
 mix-11-C2_S9_L001_R1_001,9.71,97961,10536,G,4512,Hordeum
 mix-11-C2_S9_L001_R1_001,4.91,49598,49598,S,112521,Hordeum pubiflorum
 mix-11-C2_S9_L001_R1_001,3.75,37827,0,S,4513,Hordeum vulgare
 mix-11-C2_S9_L001_R1_001,3.75,37827,37827,-,112509,Hordeum vulgare subsp. vulgare
 mix-11-C2_S9_L001_R1_001,6.53,65869,11170,-,1648030,Triticinae
 mix-11-C2_S9_L001_R1_001,2.91,29401,0,G,4480,Aegilops
 mix-11-C2_S9_L001_R1_001,2.91,29401,29401,S,37682,Aegilops tauschii
 mix-11-C2_S9_L001_R1_001,2.51,25298,254,G,4564,Triticum
 mix-11-C2_S9_L001_R1_001,2.44,24622,24622,S,4572,Triticum urartu
 mix-11-C2_S9_L001_R1_001,9.46,95443,0,-,1648037,Poodae
 mix-11-C2_S9_L001_R1_001,9.46,95443,0,-,147387,Poeae
 mix-11-C2_S9_L001_R1_001,9.46,95443,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-11-C2_S9_L001_R1_001,9.46,95443,0,-,640628,Poinae
 mix-11-C2_S9_L001_R1_001,9.46,95443,0,G,4544,Poa
 mix-11-C2_S9_L001_R1_001,9.46,95443,95443,S,4545,Poa pratensis
 mix-11-C2_S9_L001_R1_001,1.31,13206,0,-,147367,Oryzoideae
 mix-11-C2_S9_L001_R1_001,1.31,13206,478,-,147380,Oryzeae
 mix-11-C2_S9_L001_R1_001,1.06,10649,389,-,1648021,Oryzinae
 mix-11-C2_S9_L001_R1_001,1.12,11319,473,-,147370,PACMAD clade
 mix-11-C2_S9_L001_R1_001,34.82,351436,1241,-,71240,eudicotyledons
 mix-11-C2_S9_L001_R1_001,34.63,349516,0,-,91827,Gunneridae
 mix-11-C2_S9_L001_R1_001,34.63,349516,91938,-,1437201,Pentapetalae
 mix-11-C2_S9_L001_R1_001,17.85,180117,37876,-,71275,rosids
 mix-11-C2_S9_L001_R1_001,9.89,99805,24761,-,91835,fabids
 mix-11-C2_S9_L001_R1_001,2.65,26786,0,O,72025,Fabales
 mix-11-C2_S9_L001_R1_001,2.65,26786,0,F,3803,Fabaceae
 mix-11-C2_S9_L001_R1_001,2.65,26786,2715,-,3814,Papilionoideae
 mix-11-C2_S9_L001_R1_001,2.29,23084,1323,O,3744,Rosales
 mix-11-C2_S9_L001_R1_001,1.16,11712,507,O,3646,Malpighiales
 mix-11-C2_S9_L001_R1_001,4.02,40566,4068,-,91836,malvids
 mix-11-C2_S9_L001_R1_001,1.74,17522,294,O,3699,Brassicales
 mix-11-C2_S9_L001_R1_001,1.55,15619,1446,F,3700,Brassicaceae
 mix-11-C2_S9_L001_R1_001,1.29,12992,232,O,41938,Malvales
 mix-11-C2_S9_L001_R1_001,1.01,10154,178,F,3629,Malvaceae
 mix-11-C2_S9_L001_R1_001,7.13,71959,4211,-,71274,asterids
 mix-11-C2_S9_L001_R1_001,5.93,59797,2880,-,91888,lamiids
 mix-11-C2_S9_L001_R1_001,5.03,50786,442,O,4069,Solanales
 mix-11-C2_S9_L001_R1_001,4.89,49395,3231,F,4070,Solanaceae
 mix-11-C2_S9_L001_R1_001,2.65,26759,1373,-,424551,Solanoideae
 mix-11-C2_S9_L001_R1_001,1.43,14385,0,-,424574,Solaneae
 mix-11-C2_S9_L001_R1_001,1.43,14385,1370,G,4107,Solanum
 mix-11-C2_S9_L001_R1_001,1.09,11001,0,-,424564,Capsiceae
 mix-11-C2_S9_L001_R1_001,1.09,11001,0,G,4071,Capsicum
 mix-11-C2_S9_L001_R1_001,1.09,11001,11001,S,4072,Capsicum annuum
 mix-11-C2_S9_L001_R1_001,1.92,19405,0,-,424554,Nicotianoideae
 mix-11-C2_S9_L001_R1_001,1.92,19405,0,-,424562,Nicotianeae
 mix-11-C2_S9_L001_R1_001,1.92,19405,8691,G,4085,Nicotiana
 mix-11-C2_S9_L001_R1_001,11.57,116768,0,-,1437180,Acrogymnospermae
 mix-11-C2_S9_L001_R1_001,11.57,116768,0,-,3313,Pinidae
 mix-11-C2_S9_L001_R1_001,11.57,116768,0,O,1446380,Pinales
 mix-11-C2_S9_L001_R1_001,11.57,116768,6775,F,3318,Pinaceae
 mix-11-C2_S9_L001_R1_001,8.95,90271,6973,G,3337,Pinus
 mix-11-C2_S9_L001_R1_001,4.97,50158,0,-,139272,Strobus
 mix-11-C2_S9_L001_R1_001,4.97,50158,50158,S,3343,Pinus lambertiana
 mix-11-C2_S9_L001_R1_001,3.28,33140,0,-,139271,Pinus
 mix-11-C2_S9_L001_R1_001,3.28,33140,33140,S,3352,Pinus taeda
 mix-11-C2_S9_L001_R1_001,1.95,19722,0,G,3328,Picea
 mix-11-C2_S9_L001_R1_001,1.95,19722,19722,S,3330,Picea glauca
 mix-11-C2_S9_L001_R2_001,99.98,1008952,0,-,1,root
 mix-11-C2_S9_L001_R2_001,99.98,1008952,0,-,131567,cellular organisms
 mix-11-C2_S9_L001_R2_001,99.98,1008952,264,D,2759,Eukaryota
 mix-11-C2_S9_L001_R2_001,99.95,1008673,4048,K,33090,Viridiplantae
 mix-11-C2_S9_L001_R2_001,99.46,1003732,196,P,35493,Streptophyta
 mix-11-C2_S9_L001_R2_001,99.44,1003506,0,-,131221,Streptophytina
 mix-11-C2_S9_L001_R2_001,99.44,1003506,142,-,3193,Embryophyta
 mix-11-C2_S9_L001_R2_001,99.42,1003342,233,-,58023,Tracheophyta
 mix-11-C2_S9_L001_R2_001,99.4,1003062,0,-,78536,Euphyllophyta
 mix-11-C2_S9_L001_R2_001,99.4,1003062,90642,-,58024,Spermatophyta
 mix-11-C2_S9_L001_R2_001,78.61,793292,603,-,3398,Magnoliophyta
 mix-11-C2_S9_L001_R2_001,78.53,792522,85432,-,1437183,Mesangiospermae
 mix-11-C2_S9_L001_R2_001,35.07,353928,1307,-,71240,eudicotyledons
 mix-11-C2_S9_L001_R2_001,34.87,351894,0,-,91827,Gunneridae
 mix-11-C2_S9_L001_R2_001,34.87,351894,92682,-,1437201,Pentapetalae
 mix-11-C2_S9_L001_R2_001,17.98,181487,38238,-,71275,rosids
 mix-11-C2_S9_L001_R2_001,9.96,100518,24680,-,91835,fabids
 mix-11-C2_S9_L001_R2_001,2.68,27020,0,O,72025,Fabales
 mix-11-C2_S9_L001_R2_001,2.68,27020,0,F,3803,Fabaceae
 mix-11-C2_S9_L001_R2_001,2.68,27020,2699,-,3814,Papilionoideae
 mix-11-C2_S9_L001_R2_001,2.32,23377,1299,O,3744,Rosales
 mix-11-C2_S9_L001_R2_001,1.18,11885,472,O,3646,Malpighiales
 mix-11-C2_S9_L001_R2_001,4.04,40777,4183,-,91836,malvids
 mix-11-C2_S9_L001_R2_001,1.74,17607,318,O,3699,Brassicales
 mix-11-C2_S9_L001_R2_001,1.55,15608,1387,F,3700,Brassicaceae
 mix-11-C2_S9_L001_R2_001,1.29,13009,228,O,41938,Malvales
 mix-11-C2_S9_L001_R2_001,1.01,10204,140,F,3629,Malvaceae
 mix-11-C2_S9_L001_R2_001,7.17,72341,4223,-,71274,asterids
 mix-11-C2_S9_L001_R2_001,5.96,60142,2981,-,91888,lamiids
 mix-11-C2_S9_L001_R2_001,5.04,50818,404,O,4069,Solanales
 mix-11-C2_S9_L001_R2_001,4.9,49443,3208,F,4070,Solanaceae
 mix-11-C2_S9_L001_R2_001,2.66,26819,1373,-,424551,Solanoideae
 mix-11-C2_S9_L001_R2_001,1.43,14395,0,-,424574,Solaneae
 mix-11-C2_S9_L001_R2_001,1.43,14395,1299,G,4107,Solanum
 mix-11-C2_S9_L001_R2_001,1.1,11051,0,-,424564,Capsiceae
 mix-11-C2_S9_L001_R2_001,1.1,11051,0,G,4071,Capsicum
 mix-11-C2_S9_L001_R2_001,1.1,11051,11051,S,4072,Capsicum annuum
 mix-11-C2_S9_L001_R2_001,1.92,19416,0,-,424554,Nicotianoideae
 mix-11-C2_S9_L001_R2_001,1.92,19416,0,-,424562,Nicotianeae
 mix-11-C2_S9_L001_R2_001,1.92,19416,8660,G,4085,Nicotiana
 mix-11-C2_S9_L001_R2_001,35,353162,268,C,4447,Liliopsida
 mix-11-C2_S9_L001_R2_001,34.94,352589,571,-,1437197,Petrosaviidae
 mix-11-C2_S9_L001_R2_001,34.81,351305,2797,-,4734,commelinids
 mix-11-C2_S9_L001_R2_001,34.17,344840,0,O,38820,Poales
 mix-11-C2_S9_L001_R2_001,34.17,344840,10212,F,4479,Poaceae
 mix-11-C2_S9_L001_R2_001,32,322980,8392,-,359160,BOP clade
 mix-11-C2_S9_L001_R2_001,29.84,301158,11146,-,147368,Pooideae
 mix-11-C2_S9_L001_R2_001,19,191715,0,-,1648038,Triticodae
 mix-11-C2_S9_L001_R2_001,19,191715,31236,-,147389,Triticeae
 mix-11-C2_S9_L001_R2_001,9.45,95397,0,-,1648017,Hordeinae
 mix-11-C2_S9_L001_R2_001,9.45,95397,10136,G,4512,Hordeum
 mix-11-C2_S9_L001_R2_001,4.73,47750,47750,S,112521,Hordeum pubiflorum
 mix-11-C2_S9_L001_R2_001,3.72,37511,0,S,4513,Hordeum vulgare
 mix-11-C2_S9_L001_R2_001,3.72,37511,37511,-,112509,Hordeum vulgare subsp. vulgare
 mix-11-C2_S9_L001_R2_001,6.45,65082,11102,-,1648030,Triticinae
 mix-11-C2_S9_L001_R2_001,2.86,28874,0,G,4480,Aegilops
 mix-11-C2_S9_L001_R2_001,2.86,28874,28874,S,37682,Aegilops tauschii
 mix-11-C2_S9_L001_R2_001,2.49,25106,221,G,4564,Triticum
 mix-11-C2_S9_L001_R2_001,2.43,24495,24495,S,4572,Triticum urartu
 mix-11-C2_S9_L001_R2_001,8.93,90143,0,-,1648037,Poodae
 mix-11-C2_S9_L001_R2_001,8.93,90143,0,-,147387,Poeae
 mix-11-C2_S9_L001_R2_001,8.93,90143,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
 mix-11-C2_S9_L001_R2_001,8.93,90143,0,-,640628,Poinae
 mix-11-C2_S9_L001_R2_001,8.93,90143,0,G,4544,Poa
 mix-11-C2_S9_L001_R2_001,8.93,90143,90143,S,4545,Poa pratensis
 mix-11-C2_S9_L001_R2_001,1.33,13430,0,-,147367,Oryzoideae
 mix-11-C2_S9_L001_R2_001,1.33,13430,507,-,147380,Oryzeae
 mix-11-C2_S9_L001_R2_001,1.08,10937,370,-,1648021,Oryzinae
 mix-11-C2_S9_L001_R2_001,1.15,11648,483,-,147370,PACMAD clade
 mix-11-C2_S9_L001_R2_001,11.8,119128,0,-,1437180,Acrogymnospermae
 mix-11-C2_S9_L001_R2_001,11.8,119128,0,-,3313,Pinidae
 mix-11-C2_S9_L001_R2_001,11.8,119128,0,O,1446380,Pinales
 mix-11-C2_S9_L001_R2_001,11.8,119128,6941,F,3318,Pinaceae
 mix-11-C2_S9_L001_R2_001,9.11,91976,6943,G,3337,Pinus
 mix-11-C2_S9_L001_R2_001,5.07,51185,0,-,139272,Strobus
 mix-11-C2_S9_L001_R2_001,5.07,51185,51185,S,3343,Pinus lambertiana
 mix-11-C2_S9_L001_R2_001,3.35,33848,0,-,139271,Pinus
 mix-11-C2_S9_L001_R2_001,3.35,33848,33848,S,3352,Pinus taeda
 mix-11-C2_S9_L001_R2_001,2,20211,0,G,3328,Picea
 mix-11-C2_S9_L001_R2_001,2,20211,20211,S,3330,Picea glauca
 mix-3-C1_S1_L001_R1_001,99.95,915684,0,-,1,root
 mix-3-C1_S1_L001_R1_001,99.95,915684,0,-,131567,cellular organisms
 mix-3-C1_S1_L001_R1_001,99.95,915684,207,D,2759,Eukaryota
 mix-3-C1_S1_L001_R1_001,99.93,915463,2067,K,33090,Viridiplantae
 mix-3-C1_S1_L001_R1_001,99.66,913041,76,P,35493,Streptophyta
 mix-3-C1_S1_L001_R1_001,99.65,912951,0,-,131221,Streptophytina
 mix-3-C1_S1_L001_R1_001,99.65,912951,61,-,3193,Embryophyta
 mix-3-C1_S1_L001_R1_001,99.65,912881,117,-,58023,Tracheophyta
 mix-3-C1_S1_L001_R1_001,99.63,912752,0,-,78536,Euphyllophyta
 mix-3-C1_S1_L001_R1_001,99.63,912752,74266,-,58024,Spermatophyta
 mix-3-C1_S1_L001_R1_001,80.57,738152,819,-,3398,Magnoliophyta
 mix-3-C1_S1_L001_R1_001,80.47,737205,50574,-,1437183,Mesangiospermae
 mix-3-C1_S1_L001_R1_001,56.18,514706,1458,-,71240,eudicotyledons
 mix-3-C1_S1_L001_R1_001,55.96,512658,0,-,91827,Gunneridae
 mix-3-C1_S1_L001_R1_001,55.96,512658,109650,-,1437201,Pentapetalae
 mix-3-C1_S1_L001_R1_001,29.49,270194,43900,-,71275,rosids
 mix-3-C1_S1_L001_R1_001,19.84,181792,30262,-,91835,fabids
 mix-3-C1_S1_L001_R1_001,8.04,73619,1082,O,3646,Malpighiales
 mix-3-C1_S1_L001_R1_001,6.96,63776,0,F,3688,Salicaceae
 mix-3-C1_S1_L001_R1_001,6.96,63776,0,-,238069,Saliceae
 mix-3-C1_S1_L001_R1_001,6.96,63776,17626,G,3689,Populus
 mix-3-C1_S1_L001_R1_001,2.35,21501,21501,S,3694,Populus trichocarpa
 mix-3-C1_S1_L001_R1_001,2.3,21058,21058,S,75702,Populus euphratica
 mix-3-C1_S1_L001_R1_001,3.36,30794,1698,O,3744,Rosales
 mix-3-C1_S1_L001_R1_001,1.1,10084,223,F,3745,Rosaceae
 mix-3-C1_S1_L001_R1_001,1.02,9368,253,F,3481,Cannabaceae
 mix-3-C1_S1_L001_R1_001,3.16,28940,0,O,72025,Fabales
 mix-3-C1_S1_L001_R1_001,3.16,28940,0,F,3803,Fabaceae
 mix-3-C1_S1_L001_R1_001,3.16,28940,3061,-,3814,Papilionoideae
 mix-3-C1_S1_L001_R1_001,1.06,9738,473,-,163735,Phaseoleae
 mix-3-C1_S1_L001_R1_001,1.54,14117,365,O,3502,Fagales
 mix-3-C1_S1_L001_R1_001,4.64,42515,4607,-,91836,malvids
 mix-3-C1_S1_L001_R1_001,2,18280,354,O,3699,Brassicales
 mix-3-C1_S1_L001_R1_001,1.78,16284,1579,F,3700,Brassicaceae
 mix-3-C1_S1_L001_R1_001,1.54,14115,275,O,41938,Malvales
 mix-3-C1_S1_L001_R1_001,1.24,11329,177,F,3629,Malvaceae
 mix-3-C1_S1_L001_R1_001,1.07,9775,0,-,214907,Malvoideae
 mix-3-C1_S1_L001_R1_001,1.07,9775,3898,G,3633,Gossypium
 mix-3-C1_S1_L001_R1_001,13.15,120462,7096,-,71274,asterids
 mix-3-C1_S1_L001_R1_001,7.08,64866,3327,-,91888,lamiids
 mix-3-C1_S1_L001_R1_001,6.02,55154,526,O,4069,Solanales
 mix-3-C1_S1_L001_R1_001,5.86,53660,3888,F,4070,Solanaceae
 mix-3-C1_S1_L001_R1_001,3.25,29756,1636,-,424551,Solanoideae
 mix-3-C1_S1_L001_R1_001,1.73,15867,0,-,424574,Solaneae
 mix-3-C1_S1_L001_R1_001,1.73,15867,1589,G,4107,Solanum
 mix-3-C1_S1_L001_R1_001,1.34,12253,0,-,424564,Capsiceae
 mix-3-C1_S1_L001_R1_001,1.34,12253,0,G,4071,Capsicum
 mix-3-C1_S1_L001_R1_001,1.34,12253,12253,S,4072,Capsicum annuum
 mix-3-C1_S1_L001_R1_001,2.18,20016,0,-,424554,Nicotianoideae
